day_id,day_of_week,hour,ACTIVITY_NAME,ACTIVITY_NAME_ENC
39,4,9,Personal Care,4
39,4,10,Working,11
39,4,11,Traveling / Commuting,10
39,4,12,Traveling / Commuting,10
39,4,13,Shopping,6
39,4,14,Shopping,6
39,4,15,Socializing and Leisure,8
39,4,16,Working,11
39,4,17,Traveling / Commuting,10
39,4,18,Caring for Household Members,0
39,4,19,Caring for Household Members,0
39,4,20,Socializing and Leisure,8
39,4,21,Sleeping,7
39,4,22,Sleeping,7
39,4,23,Sleeping,7
40,5,0,Sleeping,7
40,5,1,Sleeping,7
40,5,2,Sleeping,7
40,5,3,Sleeping,7
40,5,4,Sleeping,7
40,5,5,Sleeping,7
40,5,6,Sports and Exercise,9
40,5,7,Eating and Drinking,1
40,5,8,Shopping,6
40,5,9,Household Activities,3
40,5,10,Sports and Exercise,9
40,5,11,Religious and Volunteer Activities,5
40,5,12,Sports and Exercise,9
40,5,13,Working,11
40,5,14,Personal Care,4
40,5,15,Working,11
40,5,16,Shopping,6
40,5,17,Personal Care,4
40,5,18,Caring for Household Members,0
40,5,19,Socializing and Leisure,8
40,5,20,Household Activities,3
40,5,21,Socializing and Leisure,8
40,5,22,Sleeping,7
40,5,23,Sleeping,7
41,6,0,Sleeping,7
41,6,1,Sleeping,7
41,6,2,Sleeping,7
41,6,3,Sleeping,7
41,6,4,Sleeping,7
41,6,5,Sports and Exercise,9
41,6,6,Sports and Exercise,9
41,6,7,Sports and Exercise,9
41,6,8,Working,11
41,6,9,Shopping,6
41,6,10,Working,11
41,6,11,Eating and Drinking,1
41,6,12,Traveling / Commuting,10
41,6,13,Eating and Drinking,1
41,6,14,Traveling / Commuting,10
41,6,15,Working,11
41,6,16,Working,11
41,6,17,Socializing and Leisure,8
41,6,18,Traveling / Commuting,10
41,6,19,Socializing and Leisure,8
41,6,20,Sports and Exercise,9
41,6,21,Socializing and Leisure,8
41,6,22,Socializing and Leisure,8
41,6,23,Socializing and Leisure,8
42,0,0,Sleeping,7
42,0,1,Sleeping,7
42,0,2,Sleeping,7
42,0,3,Traveling / Commuting,10
42,0,4,Shopping,6
42,0,5,Sleeping,7
42,0,6,Shopping,6
42,0,7,Traveling / Commuting,10
42,0,8,Eating and Drinking,1
42,0,9,Shopping,6
42,0,10,Religious and Volunteer Activities,5
42,0,11,Personal Care,4
42,0,12,Socializing and Leisure,8
42,0,13,Working,11
42,0,14,Traveling / Commuting,10
42,0,15,Religious and Volunteer Activities,5
42,0,16,Traveling / Commuting,10
42,0,17,Shopping,6
42,0,18,Traveling / Commuting,10
42,0,19,Education,2
42,0,20,Household Activities,3
42,0,21,Socializing and Leisure,8
42,0,22,Sleeping,7
42,0,23,Sleeping,7
43,1,0,Sleeping,7
43,1,1,Sleeping,7
43,1,2,Sleeping,7
43,1,3,Sleeping,7
43,1,4,Sleeping,7
43,1,5,Household Activities,3
43,1,6,Sleeping,7
43,1,7,Eating and Drinking,1
43,1,8,Caring for Household Members,0
43,1,9,Education,2
43,1,10,Working,11
43,1,11,Socializing and Leisure,8
43,1,12,Traveling / Commuting,10
43,1,13,Shopping,6
43,1,14,Working,11
43,1,15,Personal Care,4
43,1,16,Traveling / Commuting,10
43,1,17,Personal Care,4
43,1,18,Traveling / Commuting,10
43,1,19,Socializing and Leisure,8
43,1,20,Traveling / Commuting,10
43,1,21,Socializing and Leisure,8
43,1,22,Religious and Volunteer Activities,5
43,1,23,Sleeping,7
44,2,0,Sleeping,7
44,2,1,Sleeping,7
44,2,2,Sleeping,7
44,2,3,Sleeping,7
44,2,4,Personal Care,4
44,2,5,Traveling / Commuting,10
44,2,6,Sports and Exercise,9
44,2,7,Working,11
44,2,8,Working,11
44,2,9,Education,2
44,2,10,Working,11
44,2,11,Eating and Drinking,1
44,2,12,Working,11
44,2,13,Working,11
44,2,14,Working,11
44,2,15,Working,11
44,2,16,Personal Care,4
44,2,17,Personal Care,4
44,2,18,Religious and Volunteer Activities,5
44,2,19,Caring for Household Members,0
44,2,20,Caring for Household Members,0
44,2,21,Socializing and Leisure,8
44,2,22,Sleeping,7
44,2,23,Socializing and Leisure,8
45,3,0,Sleeping,7
45,3,1,Sleeping,7
45,3,2,Sleeping,7
45,3,3,Sleeping,7
45,3,4,Shopping,6
45,3,5,Personal Care,4
45,3,6,Caring for Household Members,0
45,3,7,Personal Care,4
45,3,8,Religious and Volunteer Activities,5
45,3,9,Working,11
45,3,10,Religious and Volunteer Activities,5
45,3,11,Socializing and Leisure,8
45,3,12,Shopping,6
45,3,13,Household Activities,3
45,3,14,Working,11
45,3,15,Working,11
45,3,16,Working,11
45,3,17,Working,11
45,3,18,Sports and Exercise,9
45,3,19,Household Activities,3
45,3,20,Personal Care,4
45,3,21,Religious and Volunteer Activities,5
45,3,22,Socializing and Leisure,8
45,3,23,Socializing and Leisure,8
46,4,0,Religious and Volunteer Activities,5
46,4,1,Sleeping,7
46,4,2,Sleeping,7
46,4,3,Sleeping,7
46,4,4,Sleeping,7
46,4,5,Sleeping,7
46,4,6,Education,2
46,4,7,Eating and Drinking,1
46,4,8,Working,11
46,4,9,Shopping,6
46,4,10,Shopping,6
46,4,11,Shopping,6
46,4,12,Eating and Drinking,1
46,4,13,Education,2
46,4,14,Working,11
46,4,15,Working,11
46,4,16,Traveling / Commuting,10
46,4,17,Religious and Volunteer Activities,5
46,4,18,Traveling / Commuting,10
46,4,19,Sports and Exercise,9
46,4,20,Socializing and Leisure,8
46,4,21,Socializing and Leisure,8
46,4,22,Sleeping,7
46,4,23,Sleeping,7
47,5,0,Sleeping,7
47,5,1,Sleeping,7
47,5,2,Sleeping,7
47,5,3,Sleeping,7
47,5,4,Sleeping,7
47,5,5,Sleeping,7
47,5,6,Caring for Household Members,0
47,5,7,Personal Care,4
47,5,8,Traveling / Commuting,10
47,5,9,Household Activities,3
47,5,10,Shopping,6
47,5,11,Shopping,6
47,5,12,Education,2
47,5,13,Working,11
47,5,14,Sports and Exercise,9
47,5,15,Shopping,6
47,5,16,Working,11
47,5,17,Traveling / Commuting,10
47,5,18,Sports and Exercise,9
47,5,19,Socializing and Leisure,8
47,5,20,Education,2
47,5,21,Sports and Exercise,9
47,5,22,Socializing and Leisure,8
47,5,23,Socializing and Leisure,8
48,6,0,Sleeping,7
48,6,1,Sleeping,7
48,6,2,Sleeping,7
48,6,3,Sleeping,7
48,6,4,Sleeping,7
48,6,5,Sports and Exercise,9
48,6,6,Traveling / Commuting,10
48,6,7,Sleeping,7
48,6,8,Traveling / Commuting,10
48,6,9,Working,11
48,6,10,Working,11
48,6,11,Education,2
48,6,12,Eating and Drinking,1
48,6,13,Education,2
48,6,14,Education,2
48,6,15,Household Activities,3
48,6,16,Personal Care,4
48,6,17,Household Activities,3
48,6,18,Socializing and Leisure,8
48,6,19,Religious and Volunteer Activities,5
48,6,20,Socializing and Leisure,8
48,6,21,Eating and Drinking,1
48,6,22,Household Activities,3
48,6,23,Sleeping,7
49,0,0,Sleeping,7
49,0,1,Sleeping,7
49,0,2,Sleeping,7
49,0,3,Sleeping,7
49,0,4,Sports and Exercise,9
49,0,5,Sleeping,7
49,0,6,Caring for Household Members,0
49,0,7,Traveling / Commuting,10
49,0,8,Eating and Drinking,1
49,0,9,Religious and Volunteer Activities,5
49,0,10,Sports and Exercise,9
49,0,11,Eating and Drinking,1
49,0,12,Working,11
49,0,13,Sports and Exercise,9
49,0,14,Eating and Drinking,1
49,0,15,Shopping,6
49,0,16,Working,11
49,0,17,Socializing and Leisure,8
49,0,18,Personal Care,4
49,0,19,Education,2
49,0,20,Religious and Volunteer Activities,5
49,0,21,Religious and Volunteer Activities,5
49,0,22,Socializing and Leisure,8
49,0,23,Sleeping,7
50,1,0,Sleeping,7
50,1,1,Sleeping,7
50,1,2,Sleeping,7
50,1,3,Sleeping,7
50,1,4,Sleeping,7
50,1,5,Household Activities,3
50,1,6,Caring for Household Members,0
50,1,7,Household Activities,3
50,1,8,Working,11
50,1,9,Religious and Volunteer Activities,5
50,1,10,Working,11
50,1,11,Working,11
50,1,12,Eating and Drinking,1
50,1,13,Education,2
50,1,14,Sports and Exercise,9
50,1,15,Working,11
50,1,16,Eating and Drinking,1
50,1,17,Sports and Exercise,9
50,1,18,Socializing and Leisure,8
50,1,19,Household Activities,3
50,1,20,Religious and Volunteer Activities,5
50,1,21,Sleeping,7
50,1,22,Sleeping,7
50,1,23,Socializing and Leisure,8
51,2,0,Sleeping,7
51,2,1,Sleeping,7
51,2,2,Sleeping,7
51,2,3,Sleeping,7
51,2,4,Traveling / Commuting,10
51,2,5,Personal Care,4
51,2,6,Traveling / Commuting,10
51,2,7,Eating and Drinking,1
51,2,8,Working,11
51,2,9,Personal Care,4
51,2,10,Socializing and Leisure,8
51,2,11,Working,11
51,2,12,Traveling / Commuting,10
51,2,13,Working,11
51,2,14,Religious and Volunteer Activities,5
51,2,15,Working,11
51,2,16,Traveling / Commuting,10
51,2,17,Traveling / Commuting,10
51,2,18,Sports and Exercise,9
51,2,19,Education,2
51,2,20,Socializing and Leisure,8
51,2,21,Socializing and Leisure,8
51,2,22,Sleeping,7
51,2,23,Sleeping,7
52,3,0,Household Activities,3
52,3,1,Sleeping,7
52,3,2,Sleeping,7
52,3,3,Sleeping,7
52,3,4,Sleeping,7
52,3,5,Sleeping,7
52,3,6,Caring for Household Members,0
52,3,7,Working,11
52,3,8,Working,11
52,3,9,Household Activities,3
52,3,10,Eating and Drinking,1
52,3,11,Shopping,6
52,3,12,Eating and Drinking,1
52,3,13,Education,2
52,3,14,Working,11
52,3,15,Working,11
52,3,16,Personal Care,4
52,3,17,Personal Care,4
52,3,18,Household Activities,3
52,3,19,Caring for Household Members,0
52,3,20,Socializing and Leisure,8
52,3,21,Eating and Drinking,1
52,3,22,Socializing and Leisure,8
52,3,23,Socializing and Leisure,8
53,4,0,Sleeping,7
53,4,1,Sleeping,7
53,4,2,Sleeping,7
53,4,3,Sleeping,7
53,4,4,Sleeping,7
53,4,5,Traveling / Commuting,10
53,4,6,Personal Care,4
53,4,7,Household Activities,3
53,4,8,Socializing and Leisure,8
53,4,9,Education,2
53,4,10,Shopping,6
53,4,11,Personal Care,4
53,4,12,Working,11
53,4,13,Household Activities,3
53,4,14,Eating and Drinking,1
53,4,15,Working,11
53,4,16,Personal Care,4
53,4,17,Eating and Drinking,1
53,4,18,Household Activities,3
53,4,19,Eating and Drinking,1
53,4,20,Socializing and Leisure,8
53,4,21,Socializing and Leisure,8
53,4,22,Socializing and Leisure,8
53,4,23,Sleeping,7
54,5,0,Sleeping,7
54,5,1,Sleeping,7
54,5,2,Sleeping,7
54,5,3,Sleeping,7
54,5,4,Sleeping,7
54,5,5,Traveling / Commuting,10
54,5,6,Sleeping,7
54,5,7,Caring for Household Members,0
54,5,8,Education,2
54,5,9,Traveling / Commuting,10
54,5,10,Education,2
54,5,11,Education,2
54,5,12,Working,11
54,5,13,Education,2
54,5,14,Eating and Drinking,1
54,5,15,Education,2
54,5,16,Shopping,6
54,5,17,Traveling / Commuting,10
54,5,18,Caring for Household Members,0
54,5,19,Socializing and Leisure,8
54,5,20,Socializing and Leisure,8
54,5,21,Socializing and Leisure,8
54,5,22,Sleeping,7
54,5,23,Sleeping,7
55,6,0,Sleeping,7
55,6,1,Sleeping,7
55,6,2,Sleeping,7
55,6,3,Sleeping,7
55,6,4,Education,2
55,6,5,Sleeping,7
55,6,6,Personal Care,4
55,6,7,Traveling / Commuting,10
55,6,8,Sports and Exercise,9
55,6,9,Caring for Household Members,0
55,6,10,Shopping,6
55,6,11,Education,2
55,6,12,Eating and Drinking,1
55,6,13,Religious and Volunteer Activities,5
55,6,14,Religious and Volunteer Activities,5
55,6,15,Socializing and Leisure,8
55,6,16,Working,11
55,6,17,Sports and Exercise,9
55,6,18,Personal Care,4
55,6,19,Personal Care,4
55,6,20,Household Activities,3
55,6,21,Caring for Household Members,0
55,6,22,Socializing and Leisure,8
55,6,23,Sleeping,7
56,0,0,Sleeping,7
56,0,1,Sleeping,7
56,0,2,Sleeping,7
56,0,3,Sleeping,7
56,0,4,Traveling / Commuting,10
56,0,5,Sleeping,7
56,0,6,Traveling / Commuting,10
56,0,7,Caring for Household Members,0
56,0,8,Working,11
56,0,9,Education,2
56,0,10,Shopping,6
56,0,11,Traveling / Commuting,10
56,0,12,Traveling / Commuting,10
56,0,13,Working,11
56,0,14,Working,11
56,0,15,Shopping,6
56,0,16,Traveling / Commuting,10
56,0,17,Working,11
56,0,18,Socializing and Leisure,8
56,0,19,Socializing and Leisure,8
56,0,20,Socializing and Leisure,8
56,0,21,Sleeping,7
56,0,22,Socializing and Leisure,8
56,0,23,Socializing and Leisure,8
57,1,0,Sleeping,7
57,1,1,Sleeping,7
57,1,2,Education,2
57,1,3,Sleeping,7
57,1,4,Personal Care,4
57,1,5,Personal Care,4
57,1,6,Personal Care,4
57,1,7,Traveling / Commuting,10
57,1,8,Working,11
57,1,9,Shopping,6
57,1,10,Working,11
57,1,11,Shopping,6
57,1,12,Eating and Drinking,1
57,1,13,Working,11
57,1,14,Religious and Volunteer Activities,5
57,1,15,Working,11
57,1,16,Socializing and Leisure,8
57,1,17,Household Activities,3
57,1,18,Sports and Exercise,9
57,1,19,Eating and Drinking,1
57,1,20,Religious and Volunteer Activities,5
57,1,21,Caring for Household Members,0
57,1,22,Sleeping,7
57,1,23,Sleeping,7
58,2,0,Sleeping,7
58,2,1,Sleeping,7
58,2,2,Sleeping,7
58,2,3,Sleeping,7
58,2,4,Sleeping,7
58,2,5,Sleeping,7
58,2,6,Caring for Household Members,0
58,2,7,Education,2
58,2,8,Eating and Drinking,1
58,2,9,Working,11
58,2,10,Personal Care,4
58,2,11,Education,2
58,2,12,Socializing and Leisure,8
58,2,13,Working,11
58,2,14,Education,2
58,2,15,Education,2
58,2,16,Shopping,6
58,2,17,Traveling / Commuting,10
58,2,18,Eating and Drinking,1
58,2,19,Personal Care,4
58,2,20,Household Activities,3
58,2,21,Sleeping,7
58,2,22,Personal Care,4
58,2,23,Socializing and Leisure,8
59,3,0,Sleeping,7
59,3,1,Sleeping,7
59,3,2,Sleeping,7
59,3,3,Caring for Household Members,0
59,3,4,Sleeping,7
59,3,5,Personal Care,4
59,3,6,Sleeping,7
59,3,7,Personal Care,4
59,3,8,Religious and Volunteer Activities,5
59,3,9,Religious and Volunteer Activities,5
59,3,10,Personal Care,4
59,3,11,Religious and Volunteer Activities,5
59,3,12,Shopping,6
59,3,13,Education,2
59,3,14,Working,11
59,3,15,Household Activities,3
59,3,16,Shopping,6
59,3,17,Sports and Exercise,9
59,3,18,Eating and Drinking,1
59,3,19,Personal Care,4
59,3,20,Household Activities,3
59,3,21,Socializing and Leisure,8
59,3,22,Sleeping,7
59,3,23,Sleeping,7
60,4,0,Education,2
60,4,1,Sleeping,7
60,4,2,Sleeping,7
60,4,3,Sleeping,7
60,4,4,Personal Care,4
60,4,5,Sleeping,7
60,4,6,Caring for Household Members,0
60,4,7,Traveling / Commuting,10
60,4,8,Traveling / Commuting,10
60,4,9,Sports and Exercise,9
60,4,10,Shopping,6
60,4,11,Shopping,6
60,4,12,Traveling / Commuting,10
60,4,13,Shopping,6
60,4,14,Personal Care,4
60,4,15,Traveling / Commuting,10
60,4,16,Sports and Exercise,9
60,4,17,Sports and Exercise,9
60,4,18,Eating and Drinking,1
60,4,19,Socializing and Leisure,8
60,4,20,Caring for Household Members,0
60,4,21,Socializing and Leisure,8
60,4,22,Sleeping,7
60,4,23,Sleeping,7
61,5,0,Religious and Volunteer Activities,5
61,5,1,Sleeping,7
61,5,2,Education,2
61,5,3,Sleeping,7
61,5,4,Personal Care,4
61,5,5,Household Activities,3
61,5,6,Household Activities,3
61,5,7,Education,2
61,5,8,Traveling / Commuting,10
61,5,9,Working,11
61,5,10,Working,11
61,5,11,Sports and Exercise,9
61,5,12,Education,2
61,5,13,Education,2
61,5,14,Education,2
61,5,15,Working,11
61,5,16,Education,2
61,5,17,Eating and Drinking,1
61,5,18,Shopping,6
61,5,19,Personal Care,4
61,5,20,Household Activities,3
61,5,21,Household Activities,3
61,5,22,Sleeping,7
61,5,23,Sleeping,7
62,6,0,Sleeping,7
62,6,1,Sleeping,7
62,6,2,Sleeping,7
62,6,3,Sleeping,7
62,6,4,Sleeping,7
62,6,5,Sleeping,7
62,6,6,Household Activities,3
62,6,7,Sports and Exercise,9
62,6,8,Socializing and Leisure,8
62,6,9,Household Activities,3
62,6,10,Working,11
62,6,11,Education,2
62,6,12,Household Activities,3
62,6,13,Working,11
62,6,14,Personal Care,4
62,6,15,Working,11
62,6,16,Household Activities,3
62,6,17,Caring for Household Members,0
62,6,18,Socializing and Leisure,8
62,6,19,Socializing and Leisure,8
62,6,20,Socializing and Leisure,8
62,6,21,Socializing and Leisure,8
62,6,22,Socializing and Leisure,8
62,6,23,Sleeping,7
63,0,0,Socializing and Leisure,8
63,0,1,Sleeping,7
63,0,2,Sleeping,7
63,0,3,Sleeping,7
63,0,4,Sleeping,7
63,0,5,Sports and Exercise,9
63,0,6,Personal Care,4
63,0,7,Traveling / Commuting,10
63,0,8,Personal Care,4
63,0,9,Religious and Volunteer Activities,5
63,0,10,Working,11
63,0,11,Eating and Drinking,1
63,0,12,Working,11
63,0,13,Working,11
63,0,14,Working,11
63,0,15,Working,11
63,0,16,Education,2
63,0,17,Socializing and Leisure,8
63,0,18,Household Activities,3
63,0,19,Socializing and Leisure,8
63,0,20,Socializing and Leisure,8
63,0,21,Eating and Drinking,1
63,0,22,Sleeping,7
63,0,23,Sleeping,7
64,1,0,Sleeping,7
64,1,1,Sleeping,7
64,1,2,Sleeping,7
64,1,3,Sleeping,7
64,1,4,Sleeping,7
64,1,5,Sleeping,7
64,1,6,Household Activities,3
64,1,7,Eating and Drinking,1
64,1,8,Religious and Volunteer Activities,5
64,1,9,Household Activities,3
64,1,10,Education,2
64,1,11,Shopping,6
64,1,12,Personal Care,4
64,1,13,Shopping,6
64,1,14,Religious and Volunteer Activities,5
64,1,15,Shopping,6
64,1,16,Education,2
64,1,17,Traveling / Commuting,10
64,1,18,Eating and Drinking,1
64,1,19,Eating and Drinking,1
64,1,20,Socializing and Leisure,8
64,1,21,Household Activities,3
64,1,22,Socializing and Leisure,8
64,1,23,Socializing and Leisure,8
65,2,0,Sleeping,7
65,2,1,Sleeping,7
65,2,2,Sleeping,7
65,2,3,Sleeping,7
65,2,4,Personal Care,4
65,2,5,Personal Care,4
65,2,6,Caring for Household Members,0
65,2,7,Personal Care,4
65,2,8,Socializing and Leisure,8
65,2,9,Household Activities,3
65,2,10,Shopping,6
65,2,11,Working,11
65,2,12,Sports and Exercise,9
65,2,13,Education,2
65,2,14,Working,11
65,2,15,Eating and Drinking,1
65,2,16,Personal Care,4
65,2,17,Sports and Exercise,9
65,2,18,Socializing and Leisure,8
65,2,19,Socializing and Leisure,8
65,2,20,Household Activities,3
65,2,21,Household Activities,3
65,2,22,Household Activities,3
65,2,23,Sleeping,7
66,3,0,Traveling / Commuting,10
66,3,1,Sleeping,7
66,3,2,Sleeping,7
66,3,3,Sleeping,7
66,3,4,Sleeping,7
66,3,5,Household Activities,3
66,3,6,Caring for Household Members,0
66,3,7,Religious and Volunteer Activities,5
66,3,8,Eating and Drinking,1
66,3,9,Working,11
66,3,10,Education,2
66,3,11,Shopping,6
66,3,12,Eating and Drinking,1
66,3,13,Eating and Drinking,1
66,3,14,Eating and Drinking,1
66,3,15,Education,2
66,3,16,Working,11
66,3,17,Household Activities,3
66,3,18,Eating and Drinking,1
66,3,19,Household Activities,3
66,3,20,Personal Care,4
66,3,21,Socializing and Leisure,8
66,3,22,Sleeping,7
66,3,23,Working,11
67,4,0,Sleeping,7
67,4,1,Sleeping,7
67,4,2,Sleeping,7
67,4,3,Sleeping,7
67,4,4,Sleeping,7
67,4,5,Sleeping,7
67,4,6,Eating and Drinking,1
67,4,7,Sports and Exercise,9
67,4,8,Religious and Volunteer Activities,5
67,4,9,Sports and Exercise,9
67,4,10,Shopping,6
67,4,11,Education,2
67,4,12,Working,11
67,4,13,Eating and Drinking,1
67,4,14,Shopping,6
67,4,15,Religious and Volunteer Activities,5
67,4,16,Working,11
67,4,17,Sports and Exercise,9
67,4,18,Eating and Drinking,1
67,4,19,Socializing and Leisure,8
67,4,20,Personal Care,4
67,4,21,Caring for Household Members,0
67,4,22,Socializing and Leisure,8
67,4,23,Sleeping,7
68,5,0,Sleeping,7
68,5,1,Sleeping,7
68,5,2,Caring for Household Members,0
68,5,3,Sleeping,7
68,5,4,Sleeping,7
68,5,5,Sleeping,7
68,5,6,Traveling / Commuting,10
68,5,7,Traveling / Commuting,10
68,5,8,Caring for Household Members,0
68,5,9,Education,2
68,5,10,Shopping,6
68,5,11,Socializing and Leisure,8
68,5,12,Eating and Drinking,1
68,5,13,Education,2
68,5,14,Working,11
68,5,15,Education,2
68,5,16,Education,2
68,5,17,Sports and Exercise,9
68,5,18,Personal Care,4
68,5,19,Household Activities,3
68,5,20,Household Activities,3
68,5,21,Household Activities,3
68,5,22,Sleeping,7
68,5,23,Socializing and Leisure,8
69,6,0,Sleeping,7
69,6,1,Sleeping,7
69,6,2,Sleeping,7
69,6,3,Sleeping,7
69,6,4,Sleeping,7
69,6,5,Personal Care,4
69,6,6,Traveling / Commuting,10
69,6,7,Household Activities,3
69,6,8,Religious and Volunteer Activities,5
69,6,9,Education,2
69,6,10,Working,11
69,6,11,Religious and Volunteer Activities,5
69,6,12,Eating and Drinking,1
69,6,13,Education,2
69,6,14,Working,11
69,6,15,Education,2
69,6,16,Traveling / Commuting,10
69,6,17,Traveling / Commuting,10
69,6,18,Sports and Exercise,9
69,6,19,Household Activities,3
69,6,20,Personal Care,4
69,6,21,Household Activities,3
69,6,22,Sleeping,7
69,6,23,Sleeping,7
70,0,0,Sleeping,7
70,0,1,Education,2
70,0,2,Sleeping,7
70,0,3,Sleeping,7
70,0,4,Sleeping,7
70,0,5,Sports and Exercise,9
70,0,6,Traveling / Commuting,10
70,0,7,Household Activities,3
70,0,8,Socializing and Leisure,8
70,0,9,Education,2
70,0,10,Working,11
70,0,11,Shopping,6
70,0,12,Working,11
70,0,13,Eating and Drinking,1
70,0,14,Working,11
70,0,15,Eating and Drinking,1
70,0,16,Personal Care,4
70,0,17,Eating and Drinking,1
70,0,18,Religious and Volunteer Activities,5
70,0,19,Socializing and Leisure,8
70,0,20,Religious and Volunteer Activities,5
70,0,21,Household Activities,3
70,0,22,Sleeping,7
70,0,23,Sleeping,7
71,1,0,Sleeping,7
71,1,1,Sleeping,7
71,1,2,Sleeping,7
71,1,3,Sleeping,7
71,1,4,Sleeping,7
71,1,5,Eating and Drinking,1
71,1,6,Personal Care,4
71,1,7,Personal Care,4
71,1,8,Education,2
71,1,9,Household Activities,3
71,1,10,Eating and Drinking,1
71,1,11,Religious and Volunteer Activities,5
71,1,12,Eating and Drinking,1
71,1,13,Sports and Exercise,9
71,1,14,Religious and Volunteer Activities,5
71,1,15,Working,11
71,1,16,Working,11
71,1,17,Eating and Drinking,1
71,1,18,Household Activities,3
71,1,19,Personal Care,4
71,1,20,Socializing and Leisure,8
71,1,21,Sleeping,7
71,1,22,Personal Care,4
71,1,23,Religious and Volunteer Activities,5
72,2,0,Sleeping,7
72,2,1,Sleeping,7
72,2,2,Sleeping,7
72,2,3,Sleeping,7
72,2,4,Sleeping,7
72,2,5,Personal Care,4
72,2,6,Personal Care,4
72,2,7,Traveling / Commuting,10
72,2,8,Household Activities,3
72,2,9,Working,11
72,2,10,Working,11
72,2,11,Working,11
72,2,12,Education,2
72,2,13,Education,2
72,2,14,Education,2
72,2,15,Personal Care,4
72,2,16,Household Activities,3
72,2,17,Shopping,6
72,2,18,Personal Care,4
72,2,19,Household Activities,3
72,2,20,Socializing and Leisure,8
72,2,21,Sleeping,7
72,2,22,Personal Care,4
72,2,23,Sleeping,7
73,3,0,Sleeping,7
73,3,1,Sleeping,7
73,3,2,Education,2
73,3,3,Sleeping,7
73,3,4,Sports and Exercise,9
73,3,5,Personal Care,4
73,3,6,Personal Care,4
73,3,7,Caring for Household Members,0
73,3,8,Household Activities,3
73,3,9,Education,2
73,3,10,Working,11
73,3,11,Household Activities,3
73,3,12,Eating and Drinking,1
73,3,13,Working,11
73,3,14,Education,2
73,3,15,Household Activities,3
73,3,16,Household Activities,3
73,3,17,Caring for Household Members,0
73,3,18,Caring for Household Members,0
73,3,19,Sports and Exercise,9
73,3,20,Education,2
73,3,21,Religious and Volunteer Activities,5
73,3,22,Socializing and Leisure,8
73,3,23,Sleeping,7
74,4,0,Sleeping,7
74,4,1,Sleeping,7
74,4,2,Sleeping,7
74,4,3,Sleeping,7
74,4,4,Sleeping,7
74,4,5,Education,2
74,4,6,Eating and Drinking,1
74,4,7,Sports and Exercise,9
74,4,8,Sports and Exercise,9
74,4,9,Traveling / Commuting,10
74,4,10,Socializing and Leisure,8
